2017-08-04 11:41:03,071 [Worker-21] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' C:\Users\Shafna Shroff\Desktop\Collaboration\WeChat\pom.xml
2017-08-21 12:56:19,920 [Worker-64] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Shafna Shroff\Desktop\Collaboration\WeChatBackend\src\test\resources
2017-08-21 14:07:12,389 [Worker-77] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-21 14:07:12,422 [Worker-77] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-21 14:07:12,425 [Worker-77] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-21 14:07:12,426 [Worker-77] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Shafna Shroff\Desktop\Collaboration\WeChatBackend\src\test\resources
2017-08-21 14:07:24,121 [Worker-76] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-21 14:07:24,189 [Worker-76] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-21 14:07:24,191 [Worker-76] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-21 14:07:24,193 [Worker-76] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Shafna Shroff\Desktop\Collaboration\WeChatBackend\src\test\resources
2017-08-21 14:08:31,346 [Worker-79] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-21 14:08:31,349 [Worker-79] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-21 14:08:31,351 [Worker-79] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-21 14:08:31,354 [Worker-79] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Shafna Shroff\Desktop\Collaboration\WeChatBackend\src\test\resources
2017-08-23 09:51:01,307 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-23 09:51:01,328 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-23 09:51:01,342 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-23 09:51:01,345 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Shafna Shroff\Desktop\Collaboration\WeChatBackend\src\test\resources
2017-08-23 10:29:26,084 [Worker-39] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-23 10:29:26,322 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-23 10:29:26,322 [Worker-39] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-23 10:29:26,337 [Worker-39] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Shafna Shroff\Desktop\Collaboration\WeChatBackend\src\test\resources
2017-08-23 10:29:49,433 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-23 10:29:49,433 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-23 10:29:49,433 [Worker-23] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-23 10:29:49,448 [Worker-23] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Shafna Shroff\Desktop\Collaboration\WeChatBackend\src\test\resources
2017-08-23 11:11:14,799 [Worker-49] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-23 11:11:14,799 [Worker-49] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-23 11:11:14,799 [Worker-49] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-23 11:11:14,799 [Worker-49] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Shafna Shroff\Desktop\Collaboration\WeChatBackend\src\test\resources
2017-08-23 22:11:41,483 [Worker-50] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-23 22:11:41,637 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-23 22:11:41,637 [Worker-50] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-23 22:11:41,637 [Worker-50] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Shafna Shroff\Desktop\Collaboration\WeChatBackend\src\test\resources
2017-08-24 13:50:00,689 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-24 13:50:00,754 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-24 13:50:00,761 [Worker-8] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-24 13:50:00,763 [Worker-8] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Shafna Shroff\Desktop\Collaboration\WeChatBackend\src\test\resources
2017-08-24 13:53:33,756 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-24 13:53:33,773 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-24 13:53:33,775 [Worker-18] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-24 13:53:33,777 [Worker-18] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Shafna Shroff\Desktop\Collaboration\WeChatBackend\src\test\resources
2017-08-24 13:54:18,207 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-24 13:54:18,210 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-24 13:54:18,212 [Worker-13] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-24 13:54:18,214 [Worker-13] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Shafna Shroff\Desktop\Collaboration\WeChatBackend\src\test\resources
2017-08-24 13:54:52,488 [Worker-12] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-24 13:54:52,491 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-24 13:54:52,492 [Worker-12] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-24 13:54:52,494 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Shafna Shroff\Desktop\Collaboration\WeChatBackend\src\test\resources
2017-08-24 14:08:15,410 [Worker-24] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-24 14:08:15,443 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-24 14:08:15,446 [Worker-24] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-24 14:08:15,446 [Worker-24] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Shafna Shroff\Desktop\Collaboration\WeChatBackend\src\test\resources
2017-08-24 14:10:44,556 [Worker-20] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-24 14:10:44,560 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-24 14:10:44,561 [Worker-20] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-24 14:10:44,563 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Shafna Shroff\Desktop\Collaboration\WeChatBackend\src\test\resources
2017-08-24 14:10:53,942 [Worker-20] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-24 14:10:53,944 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-24 14:10:53,946 [Worker-20] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-24 14:10:53,948 [Worker-20] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Shafna Shroff\Desktop\Collaboration\WeChatBackend\src\test\resources
2017-08-24 14:29:51,177 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-24 14:29:51,197 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-24 14:29:51,199 [Worker-11] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-24 14:29:51,201 [Worker-11] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Shafna Shroff\Desktop\Collaboration\WeChatBackend\src\test\resources
2017-08-24 14:29:58,213 [Worker-35] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-24 14:29:58,216 [Worker-35] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-24 14:29:58,217 [Worker-35] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-24 14:29:58,219 [Worker-35] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Shafna Shroff\Desktop\Collaboration\WeChatBackend\src\test\resources
2017-08-27 10:54:51,285 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-27 10:54:51,634 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-27 10:54:51,638 [Worker-6] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-27 10:54:51,647 [Worker-6] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Shafna Shroff\Desktop\Collaboration\WeChatBackend\src\test\resources
2017-08-28 13:33:16,251 [Worker-85] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-28 13:33:16,529 [Worker-85] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-28 13:33:16,533 [Worker-85] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-28 13:33:16,538 [Worker-85] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Shafna Shroff\Desktop\Collaboration\WeChatBackend\src\test\resources
2017-08-28 13:34:38,041 [Worker-89] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-28 13:34:38,060 [Worker-89] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-28 13:34:38,062 [Worker-89] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-28 13:34:38,065 [Worker-89] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Shafna Shroff\Desktop\Collaboration\WeChatBackend\src\test\resources
2017-08-29 11:54:04,452 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-29 11:54:04,657 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-29 11:54:04,662 [Worker-33] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-29 11:54:04,664 [Worker-33] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Shafna Shroff\Desktop\Till Blog\Collaboration\WeChatBackend\src\test\resources
2017-08-29 12:16:44,484 [Worker-37] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-29 12:16:44,519 [Worker-37] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-29 12:16:44,521 [Worker-37] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-29 12:16:44,523 [Worker-37] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Shafna Shroff\Desktop\Till Blog\Collaboration\WeChatBackend\src\test\resources
2017-08-29 12:26:56,900 [Worker-37] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-29 12:26:56,908 [Worker-37] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-29 12:26:56,911 [Worker-37] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-29 12:26:56,913 [Worker-37] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Shafna Shroff\Desktop\Till Blog\Collaboration\WeChatBackend\src\test\resources
2017-08-29 12:41:12,323 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-29 12:41:12,558 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-29 12:41:12,566 [Worker-3] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-29 12:41:12,567 [Worker-3] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Shafna Shroff\Desktop\Till Blog\Collaboration\WeChatBackend\src\test\resources
2017-08-29 12:57:58,497 [Worker-25] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-29 12:57:58,519 [Worker-25] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-29 12:57:58,535 [Worker-25] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-29 12:57:58,535 [Worker-25] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Shafna Shroff\Desktop\Till Blog\Collaboration\WeChatBackend\src\test\resources
2017-08-29 13:54:05,736 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-29 13:54:05,762 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-29 13:54:05,766 [Worker-46] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-29 13:54:05,768 [Worker-46] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Shafna Shroff\Desktop\Till Blog\Collaboration\WeChatBackend\src\test\resources
2017-08-29 13:56:17,505 [Worker-52] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-29 13:56:17,505 [Worker-52] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2017-08-29 13:56:17,505 [Worker-52] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-29 13:56:17,505 [Worker-52] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory C:\Users\Shafna Shroff\Desktop\Till Blog\Collaboration\WeChatBackend\src\test\resources
2017-08-29 13:57:34,495 [Worker-48] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2017-08-29 13:57:34,495 [Worker-48] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
